01/09/1996	129.5
01/10/1996	156.7839966
01/11/1996	226.8699951
01/12/1996	202.0019989
01/01/1997	346.6119995
01/02/1997	226.9369965
01/03/1997	427.2399902
01/04/1997	348.0360107
01/05/1997	237.2149963
01/06/1997	185.3939972
01/07/1997	166.3939972
01/08/1997	152.0890045
01/09/1997	148.9290009
01/10/1997	156.651001
01/11/1997	169.4559937
01/12/1997	227.4929962
01/01/1998	248.5720062
01/02/1998	232.9640045
01/03/1998	236.8190002
01/04/1998	173.8000031
01/05/1998	174.6080017
01/06/1998	143.2949982
01/07/1998	133.8240051
01/08/1998	124.0759964
01/09/1998	119.5390015
01/10/1998	131.4980011
01/11/1998	235.0780029
01/12/1998	251.3320007
01/01/1999	265.6889954
01/02/1999	255.5939941
01/03/1999	285.4219971
01/04/1999	185.6560059
01/05/1999	183.3399963
01/06/1999	154.9600067
01/07/1999	145.5039978
01/08/1999	138.9329987
01/09/1999	149.8029938
01/10/1999	153.6170044
01/11/1999	240.9900055
01/12/1999	350.0629883
01/01/2000	344.4899902
01/02/2000	343.493988
01/03/2000	309.7799988
01/04/2000	277.769989
01/05/2000	205.0980072
01/06/2000	177.3560028
01/07/2000	166.5890045
01/08/2000	153.9790039
01/09/2000	156.6080017
01/10/2000	149.0350037
01/11/2000	214.9230042
01/12/2000	332.1329956
01/01/2001	205.9409943
01/02/2001	236.1300049
01/03/2001	310.6759949
01/04/2001	230.8670044
01/05/2001	202.1970062
01/06/2001	170.4600067
01/07/2001	150.3240051
01/08/2001	136.6380005
01/09/2001	134.0639954
01/10/2001	150.7359924
01/11/2001	187.0449982
01/12/2001	244.8190002
01/01/2002	560.1279907
01/02/2002	312.9509888
01/03/2002	238.6439972
01/04/2002	245.8359985
01/05/2002	183.0500031
01/06/2002	163.0700073
01/07/2002	151.0010071
01/08/2002	139.3959961
01/09/2002	138.4669952
01/10/2002	133.6600037
01/11/2002	159.0789948
01/12/2002	207.4810028
01/01/2003	253.3170013
01/02/2003	233.5339966
01/03/2003	281.6380005
01/04/2003	216.2279968
01/05/2003	176.0809937
01/06/2003	156.3919983
01/07/2003	140.1119995
01/08/2003	131.0269928
01/09/2003	126.5569992
01/10/2003	133.0590057
01/11/2003	178.1199951
01/12/2003	177.5890045
01/01/2004	326.7969971
01/02/2004	418.8900146
01/03/2004	388.1300049
01/04/2004	233.7400055
01/05/2004	197.3560028
01/06/2004	167.173996
01/07/2004	153.7839966
01/08/2004	142.5740051
01/09/2004	134.8159943
01/10/2004	155.1889954
01/11/2004	159.5379944
01/12/2004	206.2160034
01/01/2005	265.0360107
01/02/2005	322.4909973
01/03/2005	424.6929932
01/04/2005	279.4580078
01/05/2005	235.2830048
01/06/2005	174.4389954
01/07/2005	159.1239929
01/08/2005	147.1849976
01/09/2005	138.0970001
01/10/2005	133.1419983
01/11/2005	165.7559967
01/12/2005	212.8150024
01/01/2006	177.1029968
01/02/2006	240
01/03/2006	272.1180115
01/04/2006	371.1950073
01/05/2006	217.2669983
01/06/2006	170
01/07/2006	157.154007
01/08/2006	145.4420013
01/09/2006	143.5859985
01/10/2006	159.7409973
01/11/2006	211.0899963
01/12/2006	176.6840057
01/01/2007	196.6690063
01/02/2007	394.6350098
01/03/2007	233.9579926
01/04/2007	203.4429932
01/05/2007	171.1849976
01/06/2007	148.2070007
01/07/2007	136.6799927
01/08/2007	129.2700043
01/09/2007	126.4499969
01/10/2007	126.0159988
01/11/2007	141.4909973
01/12/2007	189.7279968
01/01/2008	192.1419983
01/02/2008	275.0809937
01/03/2008	349.1520081
01/04/2008	310.2179871
01/05/2008	191.5769958
01/06/2008	161.9779968
01/07/2008	150.8150024
01/08/2008	138.8549957
01/09/2008	129.1130066
01/10/2008	127.1610031
01/11/2008	161.1589966
01/12/2008	236.522995
01/01/2009	219.8470001
01/02/2009	242.1109924
01/03/2009	247.1560059
01/04/2009	322.6430054
01/05/2009	358.2799988
01/06/2009	198.3970032
01/07/2009	169.5610046
01/08/2009	153.5970001
01/09/2009	145.052002
01/10/2009	184.2740021
01/11/2009	184.6139984
01/12/2009	216.3500061
01/01/2010	235.0540009
01/02/2010	204.076004
01/03/2010	241.0460052
01/04/2010	242.2319946
01/05/2010	162.4589996
01/06/2010	149.6450043
01/07/2010	138.5279999
01/08/2010	130.1889954
01/09/2010	123.8649979
01/10/2010	148.5950012
01/11/2010	185.7480011
01/12/2010	196.3580017
01/01/2011	240.1580048
01/02/2011	300.4700012
01/03/2011	358.7720032
01/04/2011	227.2929993
01/05/2011	180.0630035
01/06/2011	158.9490051
01/07/2011	147.7389984
01/08/2011	136.6549988
01/09/2011	126.185997
01/10/2011	165.0010071
01/11/2011	200.6519928
01/12/2011	236.4409943
01/01/2012	246.6909943
01/02/2012	276.1470032
01/03/2012	268.5679932
01/04/2012	206.1260071
01/05/2012	171.6000061
01/06/2012	152.0319977
01/07/2012	139.798996
01/08/2012	130.2389984
01/09/2012	123.9079971
01/10/2012	121.6650009
01/11/2012	188.7339935
